,region,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_role,agent1_hours,matches1,win_rate1,win_rate1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_role,agent2_hours,matches2,win_rate2,win_rate2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_role,agent3_hours,matches3,win_rate3,win_rate3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3
1467,na,298.0,71.0,38.0,128.1,0.89,32.3,45.1,32.0,73.4,9.0,996.0,1122.0,561.0,192.6,1.39,0.7,88.0,62.0,0.0,47.8,Sova,Initiator,6.8,13.0,23.1,45.9,57.1,0.94,144.4,214.5,1.0,Abyss,33.0,Breach,Initiator,6.3,12.0,58.3,47.8,53.3,0.88,113.6,173.1,10.0,Haven,100.0,Clove,Controller,6.6,12.0,50.0,33.3,50.0,0.89,147.3,221.8,14.0,Bind,67.0,Phantom,Assault Rifles,42.0,54.0,4.0,366.0,Vandal,Assault Rifles,49.0,46.0,5.0,335.0,Sheriff,Sidearms,66.0,32.0,2.0,67.0
1468,na,743.0,96.0,51.0,154.3,0.96,23.8,42.7,41.0,77.0,3.0,1606.0,1672.0,766.0,231.1,1.42,0.8,148.0,57.0,1.0,48.5,Clove,Controller,47.0,86.0,43.0,43.0,66.7,0.97,156.6,235.1,3.0,Abyss,67.0,Reyna,Duelist,2.7,5.0,40.0,40.0,61.5,0.9,134.1,191.7,4.0,Pearl,0.0,Killjoy,Sentinel,0.7,2.0,0.0,50.0,50.0,0.64,131.8,183.7,36.0,Lotus,0.0,Phantom,Assault Rifles,27.0,68.0,5.0,733.0,Vandal,Assault Rifles,34.0,64.0,3.0,344.0,Guardian,Assault Rifles,45.0,53.0,2.0,211.0
1469,na,386.0,150.0,86.0,123.9,0.95,25.4,56.7,85.0,71.4,1.0,2061.0,2177.0,758.0,182.5,1.29,0.6,180.0,124.0,0.0,52.0,Tejo,Initiator,21.0,39.0,53.8,52.6,71.4,0.86,117.1,169.2,9.0,Split,63.0,Killjoy,Sentinel,18.0,33.0,63.6,57.4,68.2,1.04,130.3,189.9,10.0,Pearl,78.0,Cypher,Sentinel,15.0,26.0,53.8,61.8,65.2,0.93,117.2,172.7,3.0,Split,56.0,Vandal,Assault Rifles,38.0,58.0,4.0,1033.0,Phantom,Assault Rifles,32.0,64.0,4.0,316.0,Sheriff,Sidearms,56.0,42.0,2.0,168.0
1470,na,468.0,66.0,34.0,137.5,0.89,23.8,59.1,39.0,70.9,8.0,926.0,1035.0,352.0,203.5,1.23,0.7,134.0,45.0,1.0,51.5,Clove,Controller,10.0,20.0,55.0,54.5,81.8,0.91,154.4,224.5,6.0,Fracture,75.0,Reyna,Duelist,8.2,17.0,82.4,75.0,71.4,1.05,159.5,241.1,12.0,Split,75.0,Cypher,Sentinel,4.4,9.0,33.3,50.0,62.5,0.63,90.2,130.2,44.0,Abyss,67.0,Vandal,Assault Rifles,34.0,61.0,5.0,533.0,Ghost,Sidearms,44.0,50.0,6.0,62.0,Phantom,Assault Rifles,32.0,64.0,4.0,61.0
1471,na,390.0,102.0,55.0,153.1,1.01,26.3,46.1,47.0,72.7,1.0,1778.0,1761.0,623.0,234.5,1.36,0.8,233.0,64.0,4.0,50.1,Clove,Controller,23.0,43.0,55.8,42.1,71.4,1.08,171.2,267.4,8.0,Pearl,71.0,Tejo,Initiator,5.8,9.0,22.2,34.3,53.8,0.97,136.5,200.7,1.0,Abyss,50.0,Reyna,Duelist,5.1,9.0,22.2,60.0,46.7,0.89,135.3,206.3,17.0,Haven,50.0,Vandal,Assault Rifles,39.0,57.0,3.0,1124.0,Sheriff,Sidearms,49.0,48.0,2.0,147.0,Ghost,Sidearms,40.0,57.0,3.0,140.0
1472,na,88.0,76.0,42.0,157.9,1.1,24.4,60.5,46.0,72.4,9.0,1401.0,1276.0,388.0,240.7,1.4,0.8,222.0,51.0,2.0,52.5,Jett,Duelist,14.0,26.0,57.7,59.5,87.5,1.04,156.9,238.2,6.0,Lotus,100.0,Skye,Initiator,7.6,14.0,64.3,60.0,72.7,1.19,155.9,240.1,21.0,Bind,83.0,Clove,Controller,4.9,9.0,66.7,60.0,69.2,1.02,168.2,255.3,3.0,Pearl,100.0,Vandal,Assault Rifles,41.0,56.0,3.0,776.0,Sheriff,Sidearms,48.0,50.0,1.0,115.0,Odin,Heavy Weapons,19.0,76.0,4.0,73.0
1473,na,361.0,118.0,64.0,156.1,1.13,29.4,52.5,62.0,73.3,16.0,2088.0,1847.0,575.0,238.6,1.44,0.8,320.0,78.0,5.0,51.7,Jett,Duelist,17.0,31.0,45.2,54.2,71.4,1.15,157.1,242.0,16.0,Pearl,67.0,Clove,Controller,14.0,27.0,51.9,50.0,62.5,1.13,165.6,257.7,14.0,Bind,80.0,Yoru,Duelist,9.3,18.0,66.7,48.3,58.3,1.26,168.6,251.6,35.0,Fracture,75.0,Vandal,Assault Rifles,44.0,54.0,2.0,908.0,Phantom,Assault Rifles,38.0,58.0,3.0,321.0,Ghost,Sidearms,47.0,51.0,2.0,163.0
1474,na,135.0,128.0,71.0,154.3,1.14,33.2,62.5,80.0,72.3,15.0,2259.0,1980.0,470.0,230.8,1.38,0.8,316.0,100.0,7.0,52.1,Reyna,Duelist,29.0,54.0,66.7,85.7,76.5,1.27,163.6,245.9,24.0,Lotus,88.0,Jett,Duelist,15.0,27.0,55.6,60.0,72.2,1.0,139.7,212.8,1.0,Haven,80.0,Raze,Duelist,8.9,16.0,68.8,63.8,68.4,0.99,146.3,213.1,5.0,Bind,100.0,Vandal,Assault Rifles,43.0,53.0,3.0,1461.0,Ghost,Sidearms,50.0,47.0,2.0,169.0,Sheriff,Sidearms,75.0,24.0,1.0,148.0
1475,na,435.0,160.0,85.0,150.9,1.12,28.6,50.6,81.0,74.0,18.0,2644.0,2360.0,730.0,225.9,1.43,0.8,324.0,107.0,7.0,50.6,Clove,Controller,31.0,59.0,50.8,50.0,81.5,1.08,162.5,246.7,13.0,Pearl,78.0,Cypher,Sentinel,31.0,57.0,56.1,51.9,72.0,1.23,146.0,217.0,26.0,Pearl,82.0,Killjoy,Sentinel,10.0,20.0,40.0,50.8,47.8,1.15,151.6,223.8,30.0,Fracture,45.0,Vandal,Assault Rifles,43.0,54.0,3.0,1671.0,Phantom,Assault Rifles,37.0,61.0,2.0,348.0,Ghost,Sidearms,48.0,50.0,2.0,220.0
1476,na,302.0,73.0,39.0,138.0,0.96,28.7,43.8,32.0,69.1,10.0,1141.0,1186.0,325.0,210.0,1.24,0.7,179.0,37.0,3.0,49.7,Reyna,Duelist,37.0,69.0,43.5,50.0,62.5,0.97,139.3,212.5,8.0,Split,54.0,Cypher,Sentinel,2.2,4.0,50.0,43.5,60.0,0.75,114.0,167.0,39.0,Pearl,100.0,,,,,,,53.8,,,,,,,Phantom,Assault Rifles,33.0,61.0,6.0,606.0,Vandal,Assault Rifles,37.0,57.0,6.0,225.0,Ghost,Sidearms,51.0,46.0,3.0,130.0
1477,na,238.0,226.0,124.0,160.3,1.1,31.6,51.3,116.0,73.6,15.0,4019.0,3669.0,1237.0,238.5,1.43,0.8,582.0,165.0,7.0,50.3,Iso,Duelist,39.0,70.0,52.9,59.3,59.5,1.18,176.8,257.2,32.0,Pearl,59.0,Clove,Controller,26.0,47.0,59.6,46.2,58.1,1.05,163.8,249.7,4.0,Abyss,75.0,Raze,Duelist,15.0,29.0,48.3,46.9,53.3,1.19,167.7,252.7,24.0,Lotus,54.0,Vandal,Assault Rifles,48.0,50.0,2.0,2409.0,Guardian,Assault Rifles,52.0,47.0,2.0,416.0,Phantom,Assault Rifles,47.0,49.0,4.0,204.0
1478,na,79.0,100.0,51.0,165.0,1.21,37.2,48.0,48.0,68.4,21.0,1817.0,1502.0,411.0,252.9,1.48,0.9,327.0,79.0,8.0,50.2,Reyna,Duelist,20.0,39.0,46.2,47.2,64.3,1.32,174.7,271.3,33.0,Abyss,86.0,Jett,Duelist,13.0,27.0,59.3,0.0,63.6,1.26,161.9,247.9,28.0,Lotus,80.0,Phoenix,Duelist,7.9,15.0,46.7,33.3,53.3,1.11,158.3,243.9,13.0,Fracture,67.0,Vandal,Assault Rifles,51.0,45.0,4.0,1195.0,Sheriff,Sidearms,57.0,41.0,2.0,178.0,Ghost,Sidearms,52.0,47.0,1.0,159.0
1479,na,352.0,129.0,68.0,140.9,1.0,25.6,56.6,73.0,73.2,4.0,1859.0,1860.0,860.0,207.7,1.46,0.7,220.0,119.0,2.0,52.6,Clove,Controller,12.0,25.0,60.0,51.4,70.0,1.02,153.8,229.2,3.0,Abyss,78.0,Sova,Initiator,13.0,24.0,70.8,73.7,66.7,1.1,137.7,201.0,16.0,Haven,69.0,Jett,Duelist,9.1,17.0,47.1,42.4,64.3,1.08,161.1,238.0,20.0,Pearl,60.0,Vandal,Assault Rifles,38.0,56.0,5.0,929.0,Phantom,Assault Rifles,34.0,60.0,6.0,234.0,Guardian,Assault Rifles,38.0,57.0,4.0,150.0
1480,na,662.0,166.0,90.0,155.5,1.01,24.6,50.6,84.0,72.4,3.0,2866.0,2851.0,1177.0,238.1,1.42,0.8,411.0,116.0,6.0,50.6,Clove,Controller,52.0,96.0,56.2,50.0,61.5,1.02,163.7,254.2,3.0,Lotus,67.0,Chamber,Sentinel,11.0,19.0,47.4,27.3,59.1,1.16,152.8,235.3,17.0,Haven,60.0,Reyna,Duelist,6.3,13.0,46.2,45.5,55.0,1.11,157.4,234.5,13.0,Abyss,75.0,Vandal,Assault Rifles,39.0,57.0,4.0,1355.0,Phantom,Assault Rifles,36.0,58.0,6.0,397.0,Classic,Sidearms,37.0,58.0,5.0,162.0
1481,na,361.0,208.0,117.0,143.6,1.03,31.4,54.3,113.0,71.7,2.0,3517.0,3416.0,840.0,216.3,1.28,0.8,426.0,189.0,1.0,50.4,Neon,Duelist,32.0,59.0,64.4,53.6,61.3,1.06,147.7,221.4,8.0,Haven,91.0,Jett,Duelist,33.0,58.0,53.4,58.3,61.3,1.09,148.9,223.7,12.0,Lotus,60.0,Clove,Controller,26.0,47.0,59.6,60.4,60.9,0.98,144.8,222.2,6.0,Bind,75.0,Vandal,Assault Rifles,45.0,53.0,2.0,1856.0,Phantom,Assault Rifles,39.0,58.0,3.0,595.0,Sheriff,Sidearms,49.0,48.0,2.0,206.0
1482,na,353.0,49.0,27.0,155.5,1.1,24.3,55.1,27.0,71.8,18.0,865.0,789.0,250.0,232.6,1.41,0.8,125.0,40.0,4.0,50.4,Jett,Duelist,5.6,10.0,90.0,63.6,71.4,1.51,200.6,304.2,64.0,Abyss,100.0,Reyna,Duelist,5.4,9.0,44.4,45.5,60.0,1.03,157.6,228.7,11.0,Haven,50.0,Killjoy,Sentinel,3.7,6.0,66.7,61.5,60.0,1.12,145.4,210.3,23.0,Haven,100.0,Vandal,Assault Rifles,34.0,62.0,4.0,554.0,Ghost,Sidearms,40.0,58.0,3.0,51.0,Sheriff,Sidearms,44.0,56.0,0.0,49.0
1483,na,722.0,150.0,81.0,133.1,1.01,32.0,46.7,70.0,73.4,1.0,2210.0,2198.0,962.0,199.3,1.44,0.7,214.0,120.0,0.0,50.2,Sova,Initiator,24.0,45.0,46.7,44.6,52.4,1.08,142.8,208.0,15.0,Haven,47.0,Skye,Initiator,8.6,16.0,37.5,50.0,50.0,0.86,113.3,175.5,16.0,Split,46.0,Fade,Initiator,6.7,13.0,38.5,55.6,50.0,1.05,126.1,194.6,0.0,Lotus,42.0,Vandal,Assault Rifles,50.0,46.0,3.0,960.0,Phantom,Assault Rifles,40.0,58.0,2.0,389.0,Sheriff,Sidearms,66.0,34.0,0.0,139.0
1484,na,895.0,66.0,37.0,148.5,1.13,35.3,47.0,31.0,76.7,12.0,1146.0,1011.0,505.0,228.3,1.63,0.8,74.0,54.0,1.0,50.4,Clove,Controller,23.0,43.0,48.8,47.4,66.7,1.16,160.0,244.8,16.0,Haven,56.0,Astra,Controller,8.1,14.0,42.9,66.7,55.6,1.27,143.4,224.2,24.0,Pearl,50.0,Skye,Initiator,1.0,2.0,0.0,40.0,50.0,0.67,110.1,164.2,45.0,Abyss,0.0,Vandal,Assault Rifles,47.0,48.0,5.0,605.0,Phantom,Assault Rifles,38.0,58.0,4.0,222.0,Sheriff,Sidearms,73.0,27.0,0.0,121.0
1485,na,450.0,211.0,113.0,153.4,1.13,23.9,49.3,104.0,73.7,18.0,3566.0,3153.0,1113.0,232.3,1.48,0.8,451.0,164.0,6.0,50.1,Jett,Duelist,32.0,59.0,52.5,33.3,53.3,1.2,157.3,241.3,24.0,Haven,61.0,Raze,Duelist,29.0,54.0,50.0,51.9,53.1,1.1,163.5,241.3,27.0,Bind,64.0,Deadlock,Sentinel,9.6,17.0,41.2,55.9,51.6,1.16,143.9,224.3,7.0,Bind,75.0,Vandal,Assault Rifles,36.0,60.0,4.0,1757.0,Phantom,Assault Rifles,34.0,61.0,5.0,472.0,Sheriff,Sidearms,44.0,53.0,3.0,273.0
1486,na,435.0,161.0,91.0,121.5,0.95,32.6,52.8,85.0,70.9,9.0,2260.0,2383.0,805.0,185.7,1.29,0.7,228.0,109.0,3.0,49.8,Deadlock,Sentinel,64.0,113.0,52.2,52.3,66.7,0.99,121.6,186.2,6.0,Bind,65.0,Sage,Sentinel,6.9,12.0,58.3,52.6,59.1,0.93,123.4,192.0,14.0,Split,58.0,Sova,Initiator,6.2,12.0,41.7,58.3,57.1,0.96,127.0,188.0,2.0,Haven,50.0,Vandal,Assault Rifles,50.0,47.0,3.0,843.0,Phantom,Assault Rifles,40.0,56.0,4.0,610.0,Sheriff,Sidearms,62.0,34.0,3.0,163.0
1487,na,121.0,47.0,25.0,144.9,1.21,33.1,66.0,31.0,73.7,21.0,803.0,664.0,211.0,222.1,1.53,0.8,111.0,47.0,1.0,55.4,Deadlock,Sentinel,6.0,12.0,83.3,71.4,85.7,1.27,124.8,193.2,13.0,Bind,100.0,Jett,Duelist,4.6,9.0,44.4,58.8,70.0,1.18,158.5,248.4,20.0,Pearl,100.0,Reyna,Duelist,3.8,6.0,66.7,50.0,66.7,1.22,157.6,241.2,27.0,Haven,100.0,Vandal,Assault Rifles,50.0,47.0,3.0,473.0,Phantom,Assault Rifles,45.0,49.0,6.0,64.0,Ghost,Sidearms,48.0,51.0,1.0,53.0
1488,na,111.0,52.0,28.0,189.8,1.41,25.9,75.0,39.0,74.4,52.0,1141.0,807.0,290.0,292.5,1.77,1.0,190.0,39.0,6.0,54.9,Cypher,Sentinel,6.6,12.0,83.3,68.4,85.7,1.51,193.7,298.3,62.0,Bind,100.0,Reyna,Duelist,4.2,8.0,75.0,76.2,85.7,1.66,210.4,329.5,69.0,Split,100.0,Jett,Duelist,2.6,5.0,100.0,90.0,85.7,1.62,213.3,341.7,75.0,Split,100.0,Vandal,Assault Rifles,37.0,59.0,4.0,722.0,Guardian,Assault Rifles,41.0,55.0,3.0,79.0,Ghost,Sidearms,31.0,63.0,6.0,63.0
1489,na,462.0,45.0,23.0,156.2,1.2,28.9,51.1,23.0,72.1,29.0,758.0,633.0,233.0,234.7,1.57,0.8,91.0,35.0,1.0,50.6,Cypher,Sentinel,11.0,21.0,47.6,50.0,80.0,1.34,157.9,244.1,31.0,Split,50.0,Raze,Duelist,2.5,5.0,40.0,62.5,71.4,1.06,162.4,234.1,36.0,Bind,100.0,Tejo,Initiator,2.1,4.0,50.0,48.0,50.0,1.49,176.9,274.0,59.0,Pearl,50.0,Vandal,Assault Rifles,46.0,52.0,2.0,332.0,Phantom,Assault Rifles,36.0,62.0,2.0,193.0,Ghost,Sidearms,38.0,60.0,2.0,62.0
1490,na,381.0,59.0,30.0,140.4,0.97,22.9,66.1,39.0,73.8,6.0,925.0,950.0,395.0,215.5,1.39,0.8,70.0,54.0,1.0,54.0,Clove,Controller,13.0,28.0,57.1,72.2,87.5,0.94,146.6,228.0,11.0,Split,71.0,Cypher,Sentinel,6.6,12.0,66.7,71.4,75.0,0.86,123.9,182.8,13.0,Bind,100.0,Omen,Controller,3.1,6.0,83.3,61.8,70.0,1.07,131.5,203.9,1.0,Abyss,83.0,Vandal,Assault Rifles,33.0,64.0,4.0,594.0,Ghost,Sidearms,35.0,63.0,2.0,66.0,Sheriff,Sidearms,44.0,55.0,1.0,57.0
1491,na,416.0,89.0,48.0,140.1,1.04,28.7,53.9,48.0,74.6,3.0,1345.0,1295.0,515.0,209.6,1.44,0.7,187.0,65.0,0.0,50.6,Tejo,Initiator,28.0,52.0,59.6,58.9,64.3,1.08,137.4,204.8,10.0,Fracture,70.0,Phoenix,Duelist,7.7,14.0,42.9,57.1,61.5,1.01,152.5,228.4,17.0,Pearl,50.0,Clove,Controller,2.9,6.0,66.7,40.0,57.1,1.16,156.1,241.3,18.0,Fracture,100.0,Vandal,Assault Rifles,47.0,49.0,3.0,834.0,Phantom,Assault Rifles,37.0,58.0,5.0,121.0,Classic,Sidearms,40.0,57.0,4.0,85.0
1492,na,272.0,71.0,37.0,138.0,0.99,34.0,46.5,33.0,72.3,1.0,1099.0,1111.0,430.0,211.2,1.38,0.7,123.0,60.0,1.0,49.2,Clove,Controller,9.3,19.0,31.6,35.7,75.0,0.99,157.7,246.6,9.0,Haven,67.0,Cypher,Sentinel,6.7,13.0,46.2,62.1,50.0,0.95,127.1,195.6,5.0,Haven,67.0,Vyse,Sentinel,4.6,9.0,77.8,44.4,50.0,1.06,126.8,192.9,9.0,Lotus,100.0,Vandal,Assault Rifles,46.0,51.0,3.0,720.0,Sheriff,Sidearms,61.0,39.0,0.0,103.0,Ghost,Sidearms,60.0,39.0,1.0,63.0
1493,na,551.0,183.0,94.0,138.2,0.97,33.9,53.6,98.0,70.7,7.0,2840.0,2928.0,762.0,214.9,1.23,0.8,483.0,125.0,8.0,51.3,Jett,Duelist,23.0,44.0,47.7,55.2,75.0,0.95,138.1,216.5,8.0,Fracture,47.0,Clove,Controller,14.0,29.0,72.4,48.4,64.0,0.95,142.6,228.0,18.0,Haven,100.0,Raze,Duelist,13.0,24.0,37.5,68.8,59.3,0.95,146.4,225.8,2.0,Split,40.0,Vandal,Assault Rifles,50.0,47.0,4.0,1830.0,Sheriff,Sidearms,66.0,32.0,2.0,256.0,Ghost,Sidearms,50.0,50.0,1.0,188.0
1494,na,268.0,115.0,62.0,136.1,1.02,31.9,47.8,55.0,71.0,6.0,1719.0,1693.0,536.0,202.3,1.33,0.7,197.0,80.0,2.0,49.3,Cypher,Sentinel,36.0,68.0,45.6,48.2,66.7,0.97,129.0,193.1,0.0,Abyss,50.0,Killjoy,Sentinel,9.6,18.0,55.6,0.0,60.0,1.06,143.3,207.4,14.0,Pearl,56.0,Deadlock,Sentinel,8.1,15.0,53.3,,50.0,1.15,154.6,233.6,19.0,Bind,46.0,Phantom,Assault Rifles,41.0,56.0,3.0,689.0,Vandal,Assault Rifles,46.0,51.0,3.0,578.0,Sheriff,Sidearms,66.0,34.0,0.0,136.0
1495,na,63.0,65.0,35.0,145.7,1.16,35.0,61.5,40.0,73.8,18.0,1067.0,917.0,204.0,216.6,1.39,0.8,181.0,54.0,2.0,53.9,Chamber,Sentinel,34.0,64.0,62.5,62.5,80.0,1.17,145.9,217.3,18.0,Bind,80.0,Jett,Duelist,0.5,1.0,0.0,0.0,80.0,0.81,133.2,176.4,9.0,Abyss,0.0,,,,,,,75.0,,,,,,,Vandal,Assault Rifles,53.0,44.0,3.0,290.0,Operator,Sniper Rifles,16.0,82.0,2.0,171.0,Guardian,Assault Rifles,63.0,31.0,6.0,48.0
1496,na,102.0,152.0,80.0,146.0,1.04,29.8,48.7,74.0,69.4,6.0,2403.0,2311.0,617.0,221.0,1.31,0.8,393.0,114.0,4.0,50.5,Jett,Duelist,32.0,61.0,44.3,54.5,61.1,1.09,151.4,232.7,9.0,Lotus,67.0,Chamber,Sentinel,9.8,18.0,33.3,45.5,57.9,1.06,145.0,210.8,16.0,Bind,29.0,Clove,Controller,8.0,15.0,40.0,50.5,56.0,0.9,147.5,222.0,12.0,Lotus,67.0,Vandal,Assault Rifles,45.0,51.0,4.0,1134.0,Phantom,Assault Rifles,38.0,57.0,5.0,317.0,Sheriff,Sidearms,46.0,51.0,3.0,160.0
1497,na,347.0,137.0,73.0,188.3,1.33,46.2,55.5,76.0,74.8,45.0,2963.0,2236.0,589.0,284.8,1.59,1.0,517.0,145.0,14.0,53.3,Jett,Duelist,19.0,36.0,44.4,60.0,68.4,1.18,179.4,272.8,31.0,Haven,73.0,Iso,Duelist,17.0,33.0,72.7,40.0,65.2,1.45,192.5,290.0,55.0,Bind,100.0,Clove,Controller,11.0,22.0,50.0,57.3,64.7,1.38,214.2,324.0,50.0,Bind,75.0,Vandal,Assault Rifles,61.0,37.0,2.0,2002.0,Sheriff,Sidearms,68.0,32.0,1.0,244.0,Ghost,Sidearms,65.0,35.0,0.0,233.0
1498,na,342.0,79.0,42.0,126.4,0.95,28.1,49.4,39.0,73.0,3.0,1052.0,1109.0,385.0,185.8,1.3,0.7,129.0,66.0,0.0,49.8,Cypher,Sentinel,34.0,63.0,50.8,51.6,54.5,1.01,130.7,191.8,3.0,Pearl,64.0,Breach,Initiator,4.6,8.0,50.0,46.2,53.8,0.84,117.1,172.2,16.0,Fracture,50.0,Clove,Controller,0.9,2.0,0.0,0.0,53.8,0.41,89.6,128.5,87.0,Lotus,0.0,Vandal,Assault Rifles,43.0,53.0,4.0,528.0,Phantom,Assault Rifles,37.0,60.0,3.0,160.0,Sheriff,Sidearms,47.0,53.0,0.0,89.0
1499,na,507.0,162.0,86.0,141.5,0.92,28.8,48.8,79.0,70.8,3.0,2461.0,2684.0,976.0,210.4,1.28,0.7,320.0,87.0,1.0,49.4,Skye,Initiator,14.0,28.0,50.0,47.0,59.1,0.87,131.1,192.8,5.0,Split,53.0,Clove,Controller,14.0,28.0,50.0,56.4,56.0,0.9,156.9,235.9,8.0,Bind,80.0,Sova,Initiator,10.0,19.0,63.2,50.0,52.0,0.92,135.4,196.1,0.0,Haven,70.0,Vandal,Assault Rifles,41.0,56.0,3.0,1338.0,Phantom,Assault Rifles,38.0,58.0,4.0,270.0,Guardian,Assault Rifles,43.0,55.0,2.0,221.0
1500,na,264.0,226.0,121.0,155.3,1.1,24.6,55.8,126.0,73.6,15.0,3903.0,3558.0,1358.0,236.4,1.48,0.8,451.0,165.0,9.0,50.7,Cypher,Sentinel,17.0,30.0,63.3,59.3,72.4,1.24,156.7,238.5,27.0,Bind,83.0,Raze,Duelist,15.0,28.0,46.4,64.6,60.0,1.08,173.9,266.7,20.0,Lotus,64.0,Sova,Initiator,13.0,26.0,65.4,49.2,55.3,1.16,152.6,229.9,23.0,Haven,71.0,Vandal,Assault Rifles,37.0,59.0,4.0,2198.0,Phantom,Assault Rifles,29.0,65.0,6.0,458.0,Ghost,Sidearms,39.0,58.0,3.0,298.0
1501,na,438.0,129.0,71.0,130.6,0.88,27.9,48.8,63.0,69.4,14.0,1887.0,2144.0,605.0,199.3,1.16,0.7,317.0,95.0,2.0,49.4,Jett,Duelist,22.0,39.0,46.2,50.0,63.2,0.93,135.4,210.8,12.0,Abyss,60.0,Yoru,Duelist,10.0,21.0,66.7,50.0,56.2,0.88,124.5,193.2,14.0,Split,55.0,Reyna,Duelist,7.9,14.0,42.9,48.1,55.6,0.86,131.1,196.5,15.0,Bind,100.0,Vandal,Assault Rifles,40.0,56.0,4.0,858.0,Phantom,Assault Rifles,36.0,58.0,6.0,340.0,Sheriff,Sidearms,58.0,41.0,0.0,172.0
1502,na,178.0,48.0,25.0,133.7,1.04,30.5,56.2,27.0,73.8,2.0,749.0,718.0,305.0,204.5,1.47,0.7,73.0,44.0,1.0,52.6,Sova,Initiator,4.5,8.0,62.5,46.2,100.0,0.93,114.4,170.3,19.0,Abyss,60.0,Cypher,Sentinel,3.6,7.0,42.9,55.0,62.5,1.02,123.6,189.5,11.0,Split,100.0,Omen,Controller,3.1,6.0,33.3,0.0,55.6,0.9,127.4,200.3,19.0,Lotus,50.0,Vandal,Assault Rifles,42.0,55.0,3.0,478.0,Ghost,Sidearms,44.0,52.0,4.0,60.0,Sheriff,Sidearms,59.0,41.0,0.0,56.0
1503,na,586.0,214.0,115.0,127.3,0.87,25.2,54.2,116.0,72.2,15.0,3000.0,3456.0,1336.0,191.4,1.25,0.7,349.0,146.0,4.0,50.9,Clove,Controller,25.0,47.0,61.7,39.6,64.5,0.85,141.4,215.2,21.0,Pearl,86.0,Vyse,Sentinel,15.0,30.0,63.3,61.1,61.3,0.92,126.9,188.7,3.0,Pearl,60.0,Deadlock,Sentinel,13.0,25.0,64.0,55.6,57.1,0.94,122.7,187.1,11.0,Fracture,86.0,Vandal,Assault Rifles,42.0,55.0,3.0,1574.0,Phantom,Assault Rifles,35.0,60.0,5.0,435.0,Classic,Sidearms,33.0,62.0,5.0,214.0
1504,na,436.0,180.0,98.0,168.2,1.19,30.0,54.4,98.0,73.1,27.0,3375.0,2843.0,940.0,255.8,1.52,0.9,483.0,135.0,13.0,51.3,Clove,Controller,19.0,34.0,64.7,61.5,62.5,1.13,175.8,268.5,22.0,Haven,88.0,Jett,Duelist,17.0,34.0,47.1,53.5,61.5,1.17,161.7,253.9,18.0,Haven,50.0,Raze,Duelist,7.9,15.0,66.7,56.5,60.0,1.19,171.1,257.7,34.0,Lotus,100.0,Vandal,Assault Rifles,42.0,55.0,3.0,1837.0,Phantom,Assault Rifles,36.0,61.0,4.0,468.0,Sheriff,Sidearms,50.0,48.0,2.0,419.0
1505,na,455.0,144.0,78.0,140.3,1.05,23.1,50.7,73.0,72.0,4.0,2256.0,2143.0,632.0,212.2,1.35,0.8,316.0,106.0,9.0,50.3,Jett,Duelist,20.0,37.0,59.5,33.3,66.7,1.12,147.0,224.4,9.0,Haven,88.0,Raze,Duelist,14.0,26.0,34.6,49.5,65.2,0.92,137.3,202.5,11.0,Split,43.0,Yoru,Duelist,10.0,19.0,52.6,56.0,54.5,1.22,148.6,231.6,17.0,Bind,86.0,Vandal,Assault Rifles,40.0,56.0,4.0,1226.0,Phantom,Assault Rifles,33.0,62.0,4.0,221.0,Ghost,Sidearms,34.0,61.0,5.0,120.0
1506,na,864.0,68.0,37.0,143.6,1.13,46.0,42.6,29.0,73.6,8.0,1171.0,1032.0,326.0,222.2,1.45,0.8,140.0,54.0,4.0,48.1,Vyse,Sentinel,10.0,17.0,47.1,47.4,62.5,1.29,153.6,236.0,28.0,Fracture,75.0,Raze,Duelist,4.0,7.0,71.4,35.7,60.0,1.29,162.2,247.1,30.0,Bind,100.0,Deadlock,Sentinel,4.1,7.0,57.1,33.3,50.0,1.19,137.7,219.6,5.0,Bind,67.0,Vandal,Assault Rifles,61.0,36.0,2.0,734.0,Sheriff,Sidearms,77.0,23.0,0.0,119.0,Ghost,Sidearms,60.0,38.0,1.0,83.0
1507,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
